item_id,timestamp,avg_high_price,avg_low_price,high_volume,low_volume
28307,1770915600,130375534,127555708,11,1
28310,1770915600,53196466,51958243,8,9
28313,1770915600,34698714,33844501,13,21
28316,1770915600,31034854,30734290,5,9
28334,1770915600,439188,419552,90,375
28338,1770915600,273819734,270107263,8,11
28583,1770915600,93892,91420,2,2
28628,1770915600,3259,3251,6371,2101
28690,1770915600,4145281,3918697,6,4
28715,1770915600,81147,14,1,1
28790,1770915600,882,832,2302,1325
28810,1770915600,918650,903460,30,10
28824,1770915600,814,801,1473,110
28834,1770915600,351473,325100,3,5
28837,1770915600,17,11,7306,5955
28869,1770915600,5476,4055,42,11
28872,1770915600,164,163,12772,6065
28878,1770915600,235,225,44882,17834
28893,1770915600,1685,1676,56,29
28899,1770915600,331,270,2229,21087
28919,1770915600,49670873,48274860,5,3
28924,1770915600,235,232,93739,76667
28931,1770915600,15883,14964,835,129
28933,1770915600,1566395,1516402,10,4
28936,1770915600,2894646,2838502,7,4
28939,1770915600,4351684,4225395,5,10
28942,1770915600,2916464,2850953,8,4
28988,1770915600,386345,369914,29,21
28991,1770915600,184,181,73119,104043
28997,1770915600,6717117,6612898,30,20
29000,1770915600,2227889,2179426,29,44
29004,1770915600,1701338,1670065,10,6
29007,1770915600,2122500,2092563,8,11
29010,1770915600,840837,833937,4,16
29013,1770915600,1800318,1756166,6,6
29016,1770915600,5063769,4959785,6,5
29019,1770915600,858118,831744,4,8
29022,1770915600,4783601,4670770,13,19
29025,1770915600,11130639,10922795,17,16
29028,1770915600,940190,921147,13,7
29073,1770915600,129413,127257,1,15
29084,1770915600,90415,89211,20,23
29090,1770915600,5837,5354,102,128
29110,1770915600,137,166,69,816
29116,1770915600,441,438,102,568
29122,1770915600,301,301,1,1
29125,1770915600,191,165,24,773
29140,1770915600,780,773,1100,101
29152,1770915600,207,226,967,230
29163,1770915600,5900,5320,4,215
29166,1770915600,80,50,18,682
29168,1770915600,1665,1646,83,36
29171,1770915600,2500,2405,102,124
29177,1770915600,999,998,3,99
29183,1770915600,3071,1975,201,1
29195,1770915600,3249,2868,938,4
29253,1770915600,41000,39675,5,14
29256,1770915600,59800,55790,12,8
29280,1770915600,15182,14182,415,47
29283,1770915600,33483,33072,36,73
29286,1770915600,15905,15642,65,181
29289,1770915600,16151,15811,158,24
29307,1770915600,6251,6041,202,263
29311,1770915600,3,3,1354,11282
29449,1770915600,15297,15003,803,971
29455,1770915600,59037,57356,11,2
29458,1770915600,196,165,100,5010
29486,1770915600,15572,13610,5,10
29574,1770915600,3257000,3253888,2,3
29577,1770915600,6705684,6610302,20,37
29580,1770915600,37194017,36945403,52,29
29684,1770915600,15279,15122,491,268
29782,1770915600,23602,22759,166,233
29784,1770915600,2233,2238,9281,12912
29796,1770915600,53205682,52149789,29,48
29801,1770915600,61651323,60574113,42,34
29806,1770915600,3223960,3164814,18,42
29824,1770915600,18333,18247,4104,524
29827,1770915600,14025,14000,3,12
29889,1770915600,88710,89877,48,37
29895,1770915600,286,284,1324,1216
29993,1770915600,41477,41327,2387,1725
30002,1770915600,9555216,9351263,6,4
30066,1770915600,581011,570338,10,6
30068,1770915600,1344,1333,5427,8126
30070,1770915600,17814508,17462365,13,20
30073,1770915600,1191281,1146068,20,15
30076,1770915600,1780651,1735001,11,15
30079,1770915600,1269896,1225137,21,19
30082,1770915600,620834,594517,19,8
30088,1770915600,39977,38811,11,68
30094,1770915600,6791,6600,1068,111
30100,1770915600,7372,7364,600,1346
30125,1770915600,56643,56196,3495,609
30131,1770915600,32000,26302,16,5
30134,1770915600,14964,13615,50,2
30137,1770915600,46670,46190,783,207
30321,1770915600,286923,277423,7,2
30432,1770915600,2293654,2130044,4,3
30451,1770915600,252542,220000,9,2
30459,1770915600,2820910,2605000,1,1
30554,1770915600,361968,381018,5,1
30616,1770915600,6500,5488,501,1
30619,1770915600,4500,3100,240,85
30628,1770915600,2839866,2808780,1,7
30631,1770915600,2660000,2630000,1,2
30634,1770915600,5818875,5682081,24,29
30744,1770915600,294880000,294500000,3,2
30750,1770915600,95008654,94001306,4,9
30753,1770915600,98469961,97085283,9,17
30756,1770915600,98282169,97163847,9,12
30759,1770915600,4183713,4146353,6,6
30765,1770915600,212000,210001,1,881
30771,1770915600,346,339,80665,99938
30773,1770915600,2083,2035,8100,16818
30775,1770915600,43999,42764,60,414
30795,1770915600,17558,17464,8,87
30800,1770915600,212,200,6773,91
30810,1770915600,335468,323535,51,20
30813,1770915600,333862,323305,52,70
30816,1770915600,43800,41930,48,25
30819,1770915600,43479,42316,26,86
30822,1770915600,41235,40900,32,10
30843,1770915600,777,774,101115,23287
30848,1770915600,296,297,2520,2520
30895,1770915600,347994,342692,11,3
30900,1770915600,173,164,1178,53380
30998,1770915600,125,120,300,9935
31004,1770915600,70,63,400,3200
31032,1770915600,6458,6363,56,300
31034,1770915600,6907,8721,4,1
31045,1770915600,65,64,2,1555
31081,1770915600,579836,559297,14,15
31088,1770915600,229339754,226671143,8,9
31099,1770915600,107749,104850,153,250
31106,1770915600,99372048,98080414,14,17
31111,1770915600,410,402,145346,232338
31115,1770915600,70763508,69404162,26,22
31136,1770915600,23741516,23195608,21,4
31139,1770915600,8319969,8172547,10,7
31142,1770915600,7121237,7045060,11,2
31148,1770915600,100059341,97745039,6,1
31160,1770915600,300000,288000,2,2
31163,1770915600,508000,491097,35,3
31166,1770915600,87856,85001,5,12
31235,1770915600,25,26,6906,24374
31245,1770915600,697458,670000,1,29
31248,1770915600,747115,721588,16,14
31406,1770915600,43556,42953,2084,3184
31432,1770915600,3399,3286,3526,1121
31435,1770915600,3963,3845,5797,1005
31438,1770915600,6150,5708,232,25
31443,1770915600,954,805,10,30
31457,1770915600,1579,1531,115,2793
31460,1770915600,2856,3105,2214,2007
31463,1770915600,51,5,16,390
31466,1770915600,1700,1650,50,2
31469,1770915600,2850,2830,2038,16
31472,1770915600,634,615,182,209
31475,1770915600,3925,3710,1407,882
31478,1770915600,2720,2719,202,20
31481,1770915600,3050,2967,1,129
31484,1770915600,4137,4028,980,6562
31487,1770915600,4126,4126,88,7647
31502,1770915600,2999,2638,322,200
31508,1770915600,150852,145393,16,7
31511,1770915600,782,700,216,426
31513,1770915600,1011,1053,218,516
31515,1770915600,3094,3117,165,367
31541,1770915600,25,25,113,215
31543,1770915600,2041,1792,80,922
31545,1770915600,2558,2491,216,1475
31547,1770915600,2095,2062,132,348
31549,1770915600,16429,16217,17,126
31551,1770915600,148327,149550,1,86
31553,1770915600,1290,1075,1600,4329
31561,1770915600,3026,3026,46,760
31585,1770915600,1572876,1511211,6,2
31587,1770915600,6650,5050,4,2
31590,1770915600,11002,11000,967,1166
31602,1770915600,3000,2300,56,2
31626,1770915600,949,949,15,4004
31638,1770915600,11100,11005,3326,823
31641,1770915600,8816,8247,17,25
31647,1770915600,4842,2573,109,6
31659,1770915600,1,700,1,2
31668,1770915600,4516,4476,9001,1098
31710,1770915600,1690,1577,13000,3204
31716,1770915600,342,363,1,42
31719,1770915600,1769,1549,5,6
31729,1770915600,6345,6315,73,3141
31906,1770915600,7,7,21,3563
31908,1770915600,16,17,12595,4250
31910,1770915600,165,162,68102,13605
31912,1770915600,545,518,20192,30311
31914,1770915600,739,719,7561,18019
31916,1770915600,1886,1861,3,5850
31952,1770915600,755911,701000,12,1
31954,1770915600,803333,741813,3,4
31959,1770915600,389891,380151,7,8
31961,1770915600,34000000,33912088,3,5
31964,1770915600,71,70,13,250
31967,1770915600,159,115,262,492
31970,1770915600,496,445,1162,20287
31973,1770915600,1152,1124,16432,25997
31976,1770915600,1787,1714,281,281
31979,1770915600,2158,2102,1014,5186
31989,1770915600,22522,21837,72,12
31996,1770915600,828630,816400,84,134
32002,1770915600,995,975,114,10
32005,1770915600,3724,2869,308,15
32008,1770915600,5290,4023,116,153
32011,1770915600,9084,8503,212,23
32014,1770915600,65241,60223,20,10
32017,1770915600,1774677,1731264,17,11
32026,1770915600,21681,20955,188,4
32029,1770915600,31446,29721,130,106
32035,1770915600,317164,311039,74,32
32041,1770915600,62,57,10,10
32044,1770915600,75,7,66,20
32053,1770915600,5481,5481,436,10
32059,1770915600,10000,10000,326,60
32071,1770915600,18321,17125,276,195
32074,1770915600,37706,37783,237,42
32099,1770915600,445872,437140,2,1
32307,1770915600,666,652,10002,3774
32312,1770915600,219,230,194,13
32317,1770915600,243,175,5546,16
32320,1770915600,579,579,1,1562
32325,1770915600,1230,1163,100,8
32333,1770915600,2650,2588,1804,280
32336,1770915600,2918,2908,1382,309
32344,1770915600,2050,1981,6911,742
32349,1770915600,6350,6340,201,6892
32352,1770915600,6870,6601,1740,711
32362,1770915600,1964,1950,4403,2
32364,1770915600,1522,1500,550,12
32366,1770915600,1546,1301,750,100
32380,1770915600,15800,15800,1,145
32889,1770915600,928,904,2808,317
32892,1770915600,2573,2566,588,141
32904,1770915600,828,813,2919,21911
32907,1770915600,165,161,12088,13105
32910,1770915600,1022,1011,23643,10411
33074,1770915600,33967,33657,24,389
2,1770919200,262,255,1459737,823926
6,1770919200,190834,186215,3,15
8,1770919200,187866,182555,3,15
10,1770919200,168813,163387,4,20
12,1770919200,208411,196156,5,15
30,1770919200,883,887,31,2
39,1770919200,25,10,11365,7644
40,1770919200,7,7,14067,10139
41,1770919200,21,19,22226,618
42,1770919200,38,36,26517,13841
43,1770919200,133,120,99912,30025
44,1770919200,259,257,13903,5604
45,1770919200,25,29,176,4391
46,1770919200,10,10,2844,5048
48,1770919200,4,2,101,1183
50,1770919200,17,17,373,285
52,1770919200,1,1,345162,7000
53,1770919200,11,10,502517,26624
54,1770919200,10,10,65,386
56,1770919200,26,25,2084,2159
58,1770919200,62,60,1019,656
60,1770919200,44,42,1,1167
62,1770919200,107,102,16474,51127
64,1770919200,109,94,55,386
66,1770919200,257,252,117143,42073
68,1770919200,190,200,1,4185
70,1770919200,1075,1050,9568,39626
72,1770919200,780,760,18,7768
91,1770919200,388,348,8380,581
93,1770919200,235,207,22,453
97,1770919200,640,628,12744,1055
99,1770919200,6032,5980,29173,21225
101,1770919200,2857,2873,11652,1416
103,1770919200,2704,2636,10835,1274
105,1770919200,3189,3184,13917,4610
107,1770919200,3536,3461,23430,210
109,1770919200,2729,2613,1543,2096
111,1770919200,4197,4196,453,1001
113,1770919200,90,89,90,2970
117,1770919200,32,102,7,28
119,1770919200,73,18,1,2
123,1770919200,20,13,6,22
127,1770919200,60,56,34,2053
129,1770919200,30,4,21,5
133,1770919200,680,485,1,113
139,1770919200,6126,6114,2953,22391
141,1770919200,4169,4125,55,99
145,1770919200,2556,2536,230,20058
147,1770919200,2089,1625,10,17
149,1770919200,854,815,11,20
157,1770919200,2939,2927,1629,15810
159,1770919200,2293,1956,10,88
161,1770919200,991,960,2,17
163,1770919200,2860,2817,1544,24132
165,1770919200,1944,1765,11,22
167,1770919200,959,901,10,14
169,1770919200,1729,1718,105,694
171,1770919200,1211,1200,83,35
173,1770919200,713,603,356,69
175,1770919200,148,135,15,629
179,1770919200,63,27,5,1
181,1770919200,1571,1562,46,493
183,1770919200,1249,951,1,17
187,1770919200,387,340,745,696
199,1770919200,338,324,373,7641
201,1770919200,206,186,129,4201
203,1770919200,164,158,1407,7705
205,1770919200,517,501,1072,15494
207,1770919200,5577,5558,7389,30509
209,1770919200,2511,2496,1253,22219
211,1770919200,2413,2385,10,15235
213,1770919200,2853,2826,1515,17132
215,1770919200,3181,3139,2138,27083
217,1770919200,2364,2368,1052,13351
219,1770919200,3584,3551,2665,16961
221,1770919200,4,3,32298,1593
223,1770919200,198,194,19282,30771
225,1770919200,311,303,25186,21740
227,1770919200,5,5,78179,25383
229,1770919200,3,3,33209,89633
231,1770919200,499,489,83579,36189
233,1770919200,59,58,30,1
235,1770919200,298,287,1180,279
237,1770919200,240,224,1356,2230
239,1770919200,354,342,17338,5273
241,1770919200,72,74,15879,2437
243,1770919200,15,15,124,12
245,1770919200,953,931,2195,17931
247,1770919200,393,367,602,189
249,1770919200,332,332,119,3551
251,1770919200,223,219,2554,2618
253,1770919200,201,193,13106,4812
255,1770919200,511,498,17395,78300
257,1770919200,5664,5629,3303,28253
259,1770919200,2600,2598,4408,7407
261,1770919200,2527,2476,4952,3359
263,1770919200,2908,2903,1194,2490
265,1770919200,3254,3222,839,4219
267,1770919200,2400,2411,111,1442
269,1770919200,3686,3676,17283,14441
272,1770919200,1155,1026,4,7
273,1770919200,647,623,2,1
288,1770919200,606,475,60,40
299,1770919200,1191,1142,3784,482
301,1770919200,299,294,59,5
303,1770919200,152,122,194,8
305,1770919200,33,26,17,5
307,1770919200,17,16,40,6
309,1770919200,98,97,24,9
311,1770919200,98,83,11,9
313,1770919200,5,4,159721,4773
314,1770919200,3,2,1185838,282533
315,1770919200,23,22,707,3018
317,1770919200,33,31,4154,558
319,1770919200,58,55,201,424
321,1770919200,38,30,202,526
325,1770919200,60,28,1,103
327,1770919200,41,40,1507,992
329,1770919200,63,61,4981,1776
331,1770919200,52,53,8862,2585
333,1770919200,34,34,2169,3434
335,1770919200,64,60,2952,832
339,1770919200,31,31,83,1000
345,1770919200,65,61,1187,27
347,1770919200,84,72,879,1385
349,1770919200,135,125,1586,13
351,1770919200,193,185,3582,160
353,1770919200,40,24,695,38
359,1770919200,85,81,4549,9522
361,1770919200,92,88,13244,9417
363,1770919200,16,16,10206,21348
365,1770919200,98,94,7252,8615
371,1770919200,197,194,9379,15145
373,1770919200,203,197,22088,19469
377,1770919200,142,141,5244,5233
379,1770919200,146,144,22483,13460
383,1770919200,558,545,29414,185637
385,1770919200,797,787,107062,49032
389,1770919200,1520,1484,1262,21315
391,1770919200,1796,1758,11019,20202
395,1770919200,712,706,10300,44384
397,1770919200,1097,1075,8741,3455
401,1770919200,5,6,5777,11075
405,1770919200,1032,1133,3,23
407,1770919200,45,45,459,134
411,1770919200,28,28,137,20
426,1770919200,34,30,3,15
434,1770919200,80,80,12722,545
436,1770919200,13,13,73687,13314
438,1770919200,16,15,1616,1251
440,1770919200,82,81,39665,60818
442,1770919200,49,48,6538,99175
444,1770919200,123,122,482453,364778
447,1770919200,125,125,39673,204521
449,1770919200,566,562,33321,90923
451,1770919200,10205,10194,6876,27390
453,1770919200,186,181,358844,652806
464,1770919200,400,301,224,85
526,1770919200,30,33,4113,6120
532,1770919200,330,320,9652,7398
534,1770919200,662,593,469,2791
536,1770919200,2083,2057,152172,56849
542,1770919200,105,90,213,93
544,1770919200,469,361,419,89
548,1770919200,408,383,1,2
554,1770919200,5,4,2646147,247674
555,1770919200,6,5,811903,2058654
556,1770919200,6,5,1120680,905585
557,1770919200,5,5,727338,322340
558,1770919200,3,3,619421,21827
559,1770919200,5,5,30022,14447
560,1770919200,164,159,1143027,1174829
561,1770919200,97,96,734833,135353
562,1770919200,77,75,938341,756591
563,1770919200,122,119,199953,197597
564,1770919200,97,95,335959,96743
565,1770919200,229,226,1520151,639920
566,1770919200,374,376,1438138,1279456
567,1770919200,57,57,7044,6823
569,1770919200,1093,1067,9823,6081
571,1770919200,743,734,9712,10244
573,1770919200,1140,1134,77552,24933
575,1770919200,868,844,4167,17097
577,1770919200,1495,1462,252,45
579,1770919200,488,455,57,276
581,1770919200,1084,994,4,32
590,1770919200,77,71,236,45
592,1770919200,53,53,590,934
630,1770919200,1531,300,7,6
632,1770919200,871,420,1,1
638,1770919200,1291,500,20,5
640,1770919200,1445,633,12,6
648,1770919200,1482,581,5,5
658,1770919200,801,954,8,1
662,1770919200,2725,811,150,6
751,1770919200,28199,28000,3,6
753,1770919200,47,52,936,9
805,1770919200,218,213,1191,492
806,1770919200,23,17,10216,15075
807,1770919200,14,11,11615,11336
808,1770919200,4,3,47355,34036
809,1770919200,13,12,61580,73617
810,1770919200,34,31,520372,303119
811,1770919200,190,186,66181,58545
819,1770919200,34,32,26559,901
820,1770919200,47,42,42934,2540
821,1770919200,80,80,28050,71934
822,1770919200,114,113,136004,53523
823,1770919200,211,208,328099,41703
824,1770919200,1205,1180,6090,34693
829,1770919200,73,49,1000,6218
830,1770919200,156,151,11925,10738
837,1770919200,380,315,5,1
839,1770919200,24,21,15,5
841,1770919200,78,51,17,30
843,1770919200,36,39,1096,8
845,1770919200,51,51,529,13
847,1770919200,160,160,1843,406
849,1770919200,108,90,14,470
851,1770919200,312,308,8920,164
853,1770919200,187,187,1887,2186
855,1770919200,477,474,54376,87568
857,1770919200,402,400,11,94
859,1770919200,1234,1207,29627,102987
861,1770919200,802,799,109,627
863,1770919200,21,22,7017,3639
864,1770919200,25,25,3100,7000
865,1770919200,42,38,1514,1
866,1770919200,155,147,167,426
868,1770919200,216,211,34932,20592
869,1770919200,59,44,6003,184
877,1770919200,2,3,6847,7021
879,1770919200,35,36,12744,142
882,1770919200,6,6,48644,13218
884,1770919200,9,8,81628,96916
886,1770919200,17,17,32168,21150
888,1770919200,17,16,156337,113228
890,1770919200,60,57,109187,98258
892,1770919200,93,91,187447,280914
946,1770919200,20,18,96,26
948,1770919200,51,46,29,2
950,1770919200,16,16,2218,289
952,1770919200,100,100,258,24
954,1770919200,50,48,1852,62
958,1770919200,18,18,1498,338
960,1770919200,139,134,9801,23755
962,1770919200,104384,106353,2,6
973,1770919200,150,133,113,10
975,1770919200,794,600,4,1
983,1770919200,427,234,14,2
985,1770919200,10618,11021,43,416
987,1770919200,12528,12597,30,606
989,1770919200,24153,23447,529,540
991,1770919200,5029,4626,7,5
993,1770919200,24743,23896,300,7
1005,1770919200,86,70,10,3
1007,1770919200,93,93,10,63
1011,1770919200,261,150,109,2
1013,1770919200,88,88,18,6
1015,1770919200,150,62,2,25
1017,1770919200,393,327,19,10
1019,1770919200,393,408,16,4
1021,1770919200,209,68,24,2
1027,1770919200,296,211,4,2
1029,1770919200,1084,1006,32,1
1031,1770919200,2600,2208,1,1
1033,1770919200,3783,3564,56,39
1035,1770919200,1100,966,24,44
1042,1770919200,18294,16763,6,20
1050,1770919200,22000,20339,5,37
1053,1770919200,9399,9663,5,11
1055,1770919200,7559,7619,2,13
1059,1770919200,4,4,89,290
1061,1770919200,20,16,327,49
1063,1770919200,4,6,79,217
1065,1770919200,2175,1839,24,85
1067,1770919200,81,100,68,3
1069,1770919200,496,456,80,131
1071,1770919200,1569,1365,61,296
1073,1770919200,3715,3587,189,561
1075,1770919200,60,49,10,3
1077,1770919200,1255,1149,39,159
1079,1770919200,38044,37917,897,2742
1081,1770919200,268,245,8,2
1083,1770919200,786,413,4,28
1085,1770919200,1550,1342,7,196
1089,1770919200,1737,751,2,1
1091,1770919200,3905,3527,7,9
1093,1770919200,38115,38108,110,568
1095,1770919200,2,2,321,282
1097,1770919200,295,278,18,31
1099,1770919200,2457,2306,24,120
1101,1770919200,106,82,54,24
1103,1770919200,16,13,66,196
1105,1770919200,491,230,29,127
1107,1770919200,2323,1478,41,8
1109,1770919200,1176,1020,380,283
1111,1770919200,2699,2540,133,332
1113,1770919200,29816,29622,218,1934
1115,1770919200,118,110,884,1246
1117,1770919200,13,16,1,201
1119,1770919200,1032,1002,516,2539
1121,1770919200,2836,2825,2096,2855
1123,1770919200,9662,9622,2198,7241
